
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Mito 9580","GTY029 25C 9 (cropped)","Mito","15","0.0179","635","722","678.6","10179","24.43","540.1","702.14","627.63","9414.42","44.19","234","280","256.6","3849","11.79","272.18","304.08","284.39","4265.91","9.87","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9581","GTY029 25C 9 (cropped)","Mito","23","0.0274","591","760","670.83","15429","42.55","531.53","638.33","596.28","13714.41","32.06","226","286","255.52","5877","15.88","270.12","290.38","279.17","6420.97","6.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9582","GTY029 25C 9 (cropped)","Mito","36","0.0429","585","746","683.44","24604","29.94","570.43","670.81","621.61","22378.13","24.99","222","278","257.89","9284","12.89","271.13","322.78","290.35","10452.6","14.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9583","GTY029 25C 9 (cropped)","Mito","39","0.0464","617","768","692.82","27020","31.94","472.94","718.92","635.35","24778.47","51.56","233","284","256.18","9991","12.13","269.92","327.25","288.23","11241.11","15.53","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9584","GTY029 25C 9 (cropped)","Mito","46","0.0548","614","725","666.3","30650","25.8","531.78","719.27","602.56","27717.99","38.9","209","280","255.65","11760","14.82","270.56","308.55","280.58","12906.67","9.22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9585","GTY029 25C 9 (cropped)","Mito","17","0.0202","650","780","705.65","11996","33.88","601.13","694.72","637.25","10833.17","25.27","221","280","259.47","4411","15.66","271.01","310.16","285.4","4851.83","11.71","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9586","GTY029 25C 9 (cropped)","Mito","20","0.0238","616","728","677.3","13546","30.26","560.3","746","681.2","13624.05","58.41","215","281","254.85","5097","16.08","270.75","285.41","276.29","5525.73","4.13","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9587","GTY029 25C 9 (cropped)","Mito","28","0.0333","640","735","694.64","19450","26.22","517.4","679.8","589.26","16499.23","38.43","230","286","256.07","7170","12.4","271.23","300.21","282.71","7915.91","8.69","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9588","GTY029 25C 9 (cropped)","Mito","734","0.874","596","786","694.11","509475","30.1","455.89","879.94","686.11","503604.28","76.92","207","294","257.12","188724","13.3","269.95","359.28","286.79","210501.56","14.66","2038","2116","2078.81","74837","19.81","2570","2725","2643.06","95150","34.05","N/A","N/A"
"Mito 9589","GTY029 25C 9 (cropped)","Mito","20","0.0238","658","774","706.15","14123","30.81","514.76","781.75","630.86","12617.17","81.17","224","283","258.35","5167","13.89","271.64","313.51","286","5720.02","11.36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9590","GTY029 25C 9 (cropped)","Mito","17","0.0202","649","715","683.18","11614","20.55","556.08","650.22","613.99","10437.77","28.83","237","282","258.65","4397","12.57","270.66","302.15","284.95","4844.09","9.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9591","GTY029 25C 9 (cropped)","Mito","35","0.0417","640","778","699.43","24480","29.85","544.52","720.78","623.66","21828.27","48.39","232","289","260.77","9127","11.95","270.36","307.87","285.81","10003.41","10.85","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9592","GTY029 25C 9 (cropped)","Mito","21","0.025","649","760","710.86","14928","32.72","580.26","730.86","649.32","13635.68","47.14","231","296","262.05","5503","13.51","270.31","295.92","277.46","5826.65","6.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9593","GTY029 25C 9 (cropped)","Mito","17","0.0202","640","735","683.76","11624","19.46","558.31","663.75","605.17","10287.92","32.52","243","283","255.41","4342","9.83","270.24","301.53","282.33","4799.61","9.03","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9594","GTY029 25C 9 (cropped)","Mito","2443","2.91","599","788","691.58","1689532","31.26","415.01","956.36","684.6","1672481.75","85.44","207","306","256.39","626352","12.8","269.89","336.84","283.48","692535.44","11.57","1749","2278","2042.51","422800","112.33","2523","2733","2638.66","546202","36.04","N/A","N/A"
"Mito 9595","GTY029 25C 9 (cropped)","Mito","19","0.0226","642","754","700.95","13318","29.88","627.06","747.36","696.15","13226.91","38.29","240","281","257.63","4895","9.93","270.19","293.07","280.26","5324.89","6.63","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9596","GTY029 25C 9 (cropped)","Mito","11","0.0131","597","704","664.09","7305","33.51","542.58","696.38","631.24","6943.67","41.83","236","273","254.82","2803","11.5","269.89","285.68","276.72","3043.89","4.96","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9597","GTY029 25C 9 (cropped)","Mito","59","0.0703","619","754","692.27","40844","26.58","590.42","699.92","644.62","38032.44","31.11","226","293","260.22","15353","12.96","270.38","294.95","277.27","16358.82","5.64","1990","2076","2040.06","32641","22.69","2545","2694","2632.63","42122","38.61","N/A","N/A"
"Mito 9598","GTY029 25C 9 (cropped)","Mito","12","0.0143","643","752","686.67","8240","27.78","501.68","581.94","539.55","6474.57","22.1","228","283","256.67","3080","15.72","270.43","302.04","282.13","3385.57","10.14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9599","GTY029 25C 9 (cropped)","Mito","68","0.081","594","770","691.46","47019","36.05","491.33","809.08","643.52","43759.1","64.19","215","288","257.25","17493","13.2","271.3","336.87","291.61","19829.75","16.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9600","GTY029 25C 9 (cropped)","Mito","31","0.0369","649","764","696.9","21604","33.73","550.01","773.09","647.48","20071.95","52.1","233","295","258.77","8022","13.49","270.5","303.65","281.54","8727.69","9.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9601","GTY029 25C 9 (cropped)","Mito","10","0.0119","636","716","678","6780","26.25","520.48","708.55","581.35","5813.53","60.76","222","274","252.5","2525","16.3","270.33","278.57","274.02","2740.18","2.51","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9602","GTY029 25C 9 (cropped)","Mito","93","0.111","626","818","695.18","64652","32.17","523.21","795.18","635.8","59128.97","48.23","226","289","257.67","23963","13.23","269.93","318.87","285.49","26550.88","11.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9603","GTY029 25C 9 (cropped)","Mito","117","0.139","609","766","687.25","80408","30.93","487.48","802.33","609.27","71284.05","67.14","224","296","256.48","30008","14.26","270.07","340.61","287.77","33669.05","15.74","1934","1966","1948.18","21430","11.22","2591","2692","2626.64","28893","30.14","N/A","N/A"
"Mito 9604","GTY029 25C 9 (cropped)","Mito","392","0.467","616","805","696.76","273131","29.87","480.81","845.45","653.34","256108.52","73.96","220","295","256.94","100719","12.81","269.9","320.08","283.85","111268.48","10.98","2012","2107","2058.86","115296","22.57","2552","2728","2641.3","147913","30.52","N/A","N/A"
"Mito 9605","GTY029 25C 9 (cropped)","Mito","14","0.0167","612","752","692.57","9696","36.11","464.73","749.75","562.89","7880.5","76.77","236","281","260.57","3648","11.82","270.1","299.52","281.6","3942.35","9.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9606","GTY029 25C 9 (cropped)","Mito","46","0.0548","623","744","691.85","31825","27.36","558.64","796.42","671.98","30911.25","65.15","234","284","257.2","11831","11.2","270.29","303.07","282.83","13010.17","9.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9607","GTY029 25C 9 (cropped)","Mito","16","0.0191","636","721","671.94","10751","21.45","505.32","654.55","588.13","9410.13","48.62","224","276","254.88","4078","13.1","270.17","291.06","278.46","4455.41","5.93","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9608","GTY029 25C 9 (cropped)","Mito","14","0.0167","636","740","679.29","9510","28.81","509.95","681.26","604.76","8466.64","53.13","225","282","257.93","3611","14.27","269.98","285.95","276.45","3870.29","5.15","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9609","GTY029 25C 9 (cropped)","Mito","18","0.0214","630","705","665.83","11985","21","578.54","650.82","616.73","11101.13","24.11","241","286","263.94","4751","12.62","269.98","286.09","276.66","4979.95","5.04","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9610","GTY029 25C 9 (cropped)","Mito","38","0.0452","652","765","702.92","26711","26.86","508.58","808.2","621.58","23620.19","71.1","238","283","259.79","9872","11.99","270.85","305.47","281.98","10715.16","9.51","2038","2058","2044.67","6134","9.43","2608","2633","2624","7872","11.34","N/A","N/A"
"Mito 9611","GTY029 25C 9 (cropped)","Mito","258","0.307","592","781","691.05","178290","29.35","371.99","949.35","681.59","175850.08","100.49","209","293","257.35","66396","12.5","269.91","369.61","286.59","73940.78","17.14","1909","1979","1950.35","33156","20.74","2569","2684","2640.76","44893","27.77","N/A","N/A"
"Mito 9612","GTY029 25C 9 (cropped)","Mito","33","0.0393","626","748","684.33","22583","26.48","579.29","823.09","680.85","22468.06","70.38","224","289","257.7","8504","15.71","270.03","318.46","286.17","9443.66","13.72","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9613","GTY029 25C 9 (cropped)","Mito","34","0.0405","611","724","671.88","22844","29.07","493.08","672.45","598.5","20348.98","50.61","225","279","257.03","8739","12.19","270.13","310.63","283.78","9648.63","10.01","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9614","GTY029 25C 9 (cropped)","Mito","12","0.0143","624","722","680.08","8161","26.39","523.33","643.22","565.98","6791.8","31.43","242","309","260","3120","19.31","271.03","288.22","278.75","3345.02","4.85","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9615","GTY029 25C 9 (cropped)","Mito","121","0.144","625","780","691.27","83644","32.38","486.67","859.69","641.36","77604.3","88.35","225","286","256.9","31085","12.32","269.89","316.51","284.13","34379.85","11.98","2015","2133","2067.22","74420","32.29","2544","2721","2652.67","95496","38.41","N/A","N/A"
"Mito 9616","GTY029 25C 9 (cropped)","Mito","19","0.0226","633","759","704.16","13379","28.72","527.08","720.78","633.27","12032.16","51.79","235","279","255.53","4855","12.33","269.89","294.29","279.68","5313.96","6.04","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9617","GTY029 25C 9 (cropped)","Mito","18","0.0214","630","740","693.44","12482","28.57","556.02","712.42","660.13","11882.28","43.14","239","275","256","4608","10.73","270.32","296.4","279.97","5039.4","8.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9618","GTY029 25C 9 (cropped)","Mito","15","0.0179","637","728","674.6","10119","28.26","489.64","622.2","561.77","8426.56","33.92","230","281","255.87","3838","15.87","271.43","286.33","278.47","4177.07","4.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9619","GTY029 25C 9 (cropped)","Mito","13","0.0155","634","783","697.62","9069","34.98","582.59","787.99","682.67","8874.7","62.75","236","275","257","3341","10.42","270.02","294.58","278.56","3621.25","7.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9620","GTY029 25C 9 (cropped)","Mito","30","0.0357","627","733","674.47","20234","31.03","580.04","791.04","642.2","19266.07","57.7","232","275","255.83","7675","11.84","269.93","295.36","278.71","8361.42","6.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9621","GTY029 25C 9 (cropped)","Mito","26","0.031","602","759","692.08","17994","33.71","475.3","724.79","606.7","15774.26","65.6","224","279","255.35","6639","13.59","269.97","338.95","294.47","7656.28","21.39","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9622","GTY029 25C 9 (cropped)","Mito","26","0.031","596","716","665.92","17314","30.47","505.07","673.13","596.49","15508.78","48.43","236","275","255.69","6648","9.95","269.99","290.83","278.44","7239.38","5.81","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9623","GTY029 25C 9 (cropped)","Mito","11","0.0131","664","759","699.45","7694","28.38","541.81","638.73","588.95","6478.49","29.52","241","285","261.64","2878","12.55","270.07","297.2","279.76","3077.41","8.65","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9624","GTY029 25C 9 (cropped)","Mito","31","0.0369","624","738","687.52","21313","25.11","491.81","618.62","571.76","17724.41","34.25","235","282","256.97","7966","13.5","270.03","293.59","279.88","8676.33","6.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9625","GTY029 25C 9 (cropped)","Mito","24","0.0286","646","740","688.67","16528","23.4","576.14","728.93","634.09","15218.06","41.63","219","291","255.67","6136","15.97","269.9","287.88","278.26","6678.21","4.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9626","GTY029 25C 9 (cropped)","Mito","16","0.0191","643","760","701.31","11221","32.77","601.78","804.31","702.44","11239","58.22","242","274","256.5","4104","8.67","269.94","296.99","280.32","4485.04","8.71","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9627","GTY029 25C 9 (cropped)","Mito","20","0.0238","634","743","700.45","14009","30.53","612.52","732.96","671.57","13431.43","28.73","241","272","256","5120","9.73","269.98","292.41","277","5539.91","6.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9628","GTY029 25C 9 (cropped)","Mito","14","0.0167","663","736","695.71","9740","24.39","568.24","756.29","651.72","9124.06","57.86","227","296","255.64","3579","17.57","270.54","288.53","276.95","3877.3","5.32","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9629","GTY029 25C 9 (cropped)","Mito","30","0.0357","664","745","704.7","21141","22.12","566.05","771.84","656.17","19684.96","62","233","289","263.07","7892","14.09","270.1","293.26","278.76","8362.89","5.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9630","GTY029 25C 9 (cropped)","Mito","247","0.294","594","774","685.34","169279","30.2","493.24","884.72","648.35","160143.09","65.56","224","287","256.62","63385","12.43","270.06","339.6","286.58","70784.08","14.48","1880","1982","1924.17","55801","25.73","2557","2701","2646.55","76750","36.15","N/A","N/A"
"Mito 9631","GTY029 25C 9 (cropped)","Mito","35","0.0417","645","725","683.03","23906","21.52","512.82","712.12","594.73","20815.44","53.92","230","285","257.91","9027","13.75","269.99","295.51","278.94","9762.79","6.83","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9632","GTY029 25C 9 (cropped)","Mito","11","0.0131","648","729","686.82","7555","24.94","516.24","648.8","576.57","6342.27","44.29","233","283","254.55","2800","16.41","270.76","284.53","277.3","3050.35","4.73","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9633","GTY029 25C 9 (cropped)","Mito","34","0.0405","614","754","687.71","23382","32.45","558.29","786.42","663.12","22546.16","52.46","228","285","253.62","8623","13.9","270.73","306.2","279.91","9516.88","9.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9634","GTY029 25C 9 (cropped)","Mito","20","0.0238","628","740","680.9","13618","27.23","538.47","674.01","628.64","12572.83","32.02","228","280","257","5140","14.65","269.96","307.99","283.81","5676.12","12.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9635","GTY029 25C 9 (cropped)","Mito","15","0.0179","598","736","669.53","10043","35","548.35","676.2","601.53","9022.94","42.07","231","286","256.33","3845","14.88","271.14","284.81","276.79","4151.79","4.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9636","GTY029 25C 9 (cropped)","Mito","11","0.0131","650","739","694.55","7640","30.49","512.56","797.87","623.63","6859.91","93.19","247","280","258.82","2847","9.44","269.95","284.73","276.37","3040.08","4.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9637","GTY029 25C 9 (cropped)","Mito","10","0.0119","661","778","715","7150","33.58","608.83","706.34","652.14","6521.37","28.37","240","276","255.9","2559","10.27","270.06","278.41","273.64","2736.43","2.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9638","GTY029 25C 9 (cropped)","Mito","28","0.0333","617","767","703.86","19708","34.84","513.22","750","622.17","17420.85","64.75","232","299","262.36","7346","17.27","270.21","301.43","283.1","7926.71","9.35","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9639","GTY029 25C 9 (cropped)","Mito","29","0.0345","624","735","676.45","19617","26.57","543.26","758.03","618.48","17935.97","55.39","232","280","255.62","7413","13.85","270.69","297.98","278.85","8086.6","7.36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9640","GTY029 25C 9 (cropped)","Mito","16","0.0191","629","775","685.19","10963","38.55","648.31","727.57","681.7","10907.14","20.45","234","285","259","4144","13.66","270.47","287.1","277.13","4434.05","4.74","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9641","GTY029 25C 9 (cropped)","Mito","26","0.031","609","773","699.65","18191","35.82","535.84","771.85","642.67","16709.41","63.51","236","283","257.96","6707","11.58","270.65","292.8","278.92","7251.86","6.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9642","GTY029 25C 9 (cropped)","Mito","13","0.0155","657","768","721.38","9378","34.17","656.31","911.83","768.51","9990.64","77.13","229","277","253.54","3296","15.94","270.05","283.75","275.4","3580.17","3.58","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9643","GTY029 25C 9 (cropped)","Mito","21","0.025","607","774","691.43","14520","40.69","502.3","668.62","609.06","12790.33","46.9","240","287","258.67","5432","9.68","271.45","282.88","276.15","5799.24","3.22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9644","GTY029 25C 9 (cropped)","Mito","24","0.0286","629","738","686.46","16475","32.48","472.23","723.24","609.82","14635.7","73.15","238","284","258.71","6209","11.97","271.63","312.36","289.32","6943.69","10.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9645","GTY029 25C 9 (cropped)","Mito","21","0.025","622","732","682.76","14338","30.16","526.82","703.64","630.51","13240.61","52.23","235","279","257.67","5411","11.36","270.38","300.05","280.1","5882.07","8.88","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9646","GTY029 25C 9 (cropped)","Mito","355","0.423","589","762","669.39","237632","29.34","521.69","915.98","665.3","236182.69","69.84","216","292","256.52","91064","12.71","269.98","307.56","280.25","99489.12","8.25","2047","2155","2110.71","86539","24.93","2589","2728","2657.41","108954","35.71","N/A","N/A"
"Mito 9647","GTY029 25C 9 (cropped)","Mito","16","0.0191","666","728","700.31","11205","20.97","558","714.85","629.99","10079.88","46.1","233","288","257.19","4115","15.43","270.28","291.98","278.8","4460.77","7.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9648","GTY029 25C 9 (cropped)","Mito","24","0.0286","601","758","703.75","16890","30.82","547.8","693.79","630.09","15122.2","44.36","238","273","256.54","6157","8.95","269.97","296.43","280.56","6733.48","7.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9649","GTY029 25C 9 (cropped)","Mito","21","0.025","636","752","694.67","14588","29.56","582.28","829.79","709.37","14896.84","74.21","242","272","256.71","5391","8.67","269.9","290.5","278.96","5858.22","6.08","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9650","GTY029 25C 9 (cropped)","Mito","16","0.0191","623","718","680.5","10888","22.39","516.47","689.67","581.72","9307.56","51.11","236","277","253.75","4060","10.76","270.1","293.18","279.96","4479.29","7.51","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9651","GTY029 25C 9 (cropped)","Mito","22","0.0262","646","780","699.23","15383","28.81","520.36","662.57","589.25","12963.57","38.79","233","278","256.77","5649","13.91","271.25","296.13","280.88","6179.34","7.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9652","GTY029 25C 9 (cropped)","Mito","22","0.0262","670","742","701.05","15423","21.24","624.56","767.49","679.16","14941.61","35.49","236","275","256.86","5651","9.86","270.16","307.87","285.16","6273.52","10.65","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9653","GTY029 25C 9 (cropped)","Mito","23","0.0274","652","774","701.52","16135","31.06","598.93","842.17","704.78","16210.02","66.81","232","279","256.3","5895","14.64","271.17","300.58","282.37","6494.49","8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9654","GTY029 25C 9 (cropped)","Mito","19","0.0226","657","758","697.95","13261","24.9","624.8","761.18","692.11","13150.05","31.11","236","281","258.16","4905","13.62","270.8","303.02","282.44","5366.37","10.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9655","GTY029 25C 9 (cropped)","Mito","26","0.031","649","751","694.77","18064","28.92","558.63","815.21","680.28","17687.24","59.91","227","288","253.88","6601","14.4","270.15","295.74","281.07","7307.83","7.74","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9656","GTY029 25C 9 (cropped)","Mito","13","0.0155","642","741","686.46","8924","30.28","502.41","669.73","589.97","7669.61","57.83","242","274","256.92","3340","9.73","270.53","288.59","278.04","3614.53","5.79","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9657","GTY029 25C 9 (cropped)","Mito","16","0.0191","654","759","707.38","11318","30.31","667.41","717.36","697.49","11159.92","16.87","243","289","261.88","4190","12.11","269.98","276.5","272.76","4364.08","1.95","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9658","GTY029 25C 9 (cropped)","Mito","112","0.133","633","758","692.32","77540","29.15","532.1","822.35","656.49","73526.34","69.37","219","283","256.73","28754","11.98","269.89","311.77","282.84","31678.18","10.24","1987","2041","2014","4028","27","2630","2646","2638","5276","8","N/A","N/A"
"Mito 9659","GTY029 25C 9 (cropped)","Mito","14","0.0167","671","736","707.43","9904","18.25","583.26","671.8","626.94","8777.22","29.54","242","285","260.36","3645","13.29","269.96","286.8","276.73","3874.2","5.79","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9660","GTY029 25C 9 (cropped)","Mito","23","0.0274","636","763","699.91","16098","31.82","589.34","758.53","664.07","15273.67","45.4","236","280","257.09","5913","12.51","269.94","313.2","284.9","6552.71","13.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9661","GTY029 25C 9 (cropped)","Mito","21","0.025","665","766","715.48","15025","30.52","609.88","841.35","732.61","15384.84","55.13","241","286","259.38","5447","10.49","270.02","301.53","282.25","5927.25","9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9662","GTY029 25C 9 (cropped)","Mito","164","0.195","592","770","688.59","112928","32.14","463.06","787.76","606.19","99415.75","69.02","221","290","256.57","42078","13.99","270.16","336.89","288.45","47306.14","15.42","1865","1944","1915.45","38309","21.42","2567","2673","2617.25","52345","32.18","N/A","N/A"
"Mito 9663","GTY029 25C 9 (cropped)","Mito","70","0.0833","609","738","681.5","47705","29.82","488.64","751.38","605.45","42381.27","62.48","219","287","256.69","17968","13.92","270.58","337.6","290.15","20310.58","18.4","1889","1927","1909.2","9546","14.43","2604","2688","2642.4","13212","32.02","N/A","N/A"
"Mito 9664","GTY029 25C 9 (cropped)","Mito","27","0.0321","631","744","688.07","18578","26.96","456.84","761.52","637.75","17219.16","87.24","225","277","257.56","6954","13.8","269.9","313.75","284.11","7671.07","13.41","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9665","GTY029 25C 9 (cropped)","Mito","35","0.0417","649","753","691.34","24197","25.68","474.14","750.74","600.34","21011.83","54.24","229","283","256.94","8993","13.31","270.12","293.58","278.83","9759.05","6.46","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
