
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Mito 23","GTY029 25C (cropped)","Mito","5518","6.57","691","1205","927.75","5119351","69.38","621.95","2829.99","1190.67","6570094","330.52","367","1679","751.76","4148228","214.56","585.41","11266.22","1779.95","9821739","1501.09","1877","2302","2064.61","1183022","98.38","2329","2954","2620.21","1501378","131.69","N/A","N/A"
"Mito 24","GTY029 25C (cropped)","Mito","14","0.0167","807","904","861.29","12058","33.04","764.96","1119.2","902.96","12641.5","112.2","329","402","377","5278","19.31","587.26","651.28","613.16","8584.27","18.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 25","GTY029 25C (cropped)","Mito","9391","11.18","754","1778","958.07","8997281","69.1","603.42","7892.63","1205.6","11321777","367.03","337","1275","597.83","5614258","125.65","585.31","16316.97","1692.6","15895247","1449.09","1823","2233","2054.59","2592891","69.08","2287","2878","2629.32","3318199","91.38","N/A","55"
"Mito 26","GTY029 25C (cropped)","Mito","23","0.0274","772","925","868.09","19966","35.85","850.13","1039.96","902.26","20752.01","44.13","398","524","427.87","9841","24.6","585.5","671.2","614.36","14130.36","22.52","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 27","GTY029 25C (cropped)","Mito","3063","3.65","705","1104","927.35","2840487","57.59","626.54","2597.07","1287.64","3944032.5","285.65","356","1382","712.3","2181770","172.13","585.37","13452.31","1966.07","6022063","1893.72","1796","2179","2010.51","838382","81.55","2233","2764","2522.44","1051859","104.91","N/A","N/A"
"Mito 28","GTY029 25C (cropped)","Mito","16","0.0191","686","794","755.75","12092","31.13","597.41","714.69","663.5","10615.94","38.65","330","400","363.44","5815","20.5","588.71","673.45","626.32","10021.09","25.33","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 29","GTY029 25C (cropped)","Mito","7955","9.47","796","1263","1008","8018621","60.61","607.05","2577.91","1221.76","9719099","297.74","364","1364","691.85","5503681","161.6","585.47","17046.61","1761.28","14010985","1868.2","1796","2185","2044.83","1676760","66.14","2335","2870","2648.96","2172144","83.73","N/A","56"
"Mito 30","GTY029 25C (cropped)","Mito","14","0.0167","869","989","929.79","13017","30.21","842.1","1041.46","971.25","13597.57","64.27","340","416","378.79","5303","18.56","590.09","651.5","609.67","8535.36","18.07","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 31","GTY029 25C (cropped)","Mito","42","0.05","696","865","774.79","32541","39.31","550.62","859.3","699.94","29397.5","78","392","507","435.57","18294","32.04","592.87","804.09","659.72","27708.44","63.47","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 32","GTY029 25C (cropped)","Mito","1984","2.36","721","1163","904.93","1795388","70.14","582.43","2640.19","1249.55","2479098.75","440.72","367","1759","805.03","1597179","278.99","585.91","22614.72","2492.67","4945456.5","3224.9","1750","2057","1878.51","341888","70.26","2216","2583","2374.32","432127","92.95","N/A","N/A"
"Mito 33","GTY029 25C (cropped)","Mito","19","0.0226","751","932","821.21","15603","44.83","668.39","821.17","741.87","14095.54","47.09","379","454","416.84","7920","22.98","586.84","657.29","612.74","11642.04","21.69","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 34","GTY029 25C (cropped)","Mito","19","0.0226","806","943","880","16720","30.73","677.65","821.01","754.56","14336.61","45.21","357","424","390.89","7427","19.81","589.35","669.28","626.15","11896.81","24.95","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 35","GTY029 25C (cropped)","Mito","19","0.0226","867","1029","932.26","17713","37.36","808.69","911.47","858.04","16302.84","30.34","366","453","416.32","7910","18.9","588.9","720.97","643.87","12233.49","41.32","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 36","GTY029 25C (cropped)","Mito","64","0.0762","831","986","901.8","57715","35.13","715.52","1001.1","815.86","52214.76","57.02","325","421","381.53","24418","20.43","585.75","705.97","642.92","41146.87","37.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 37","GTY029 25C (cropped)","Mito","57","0.0679","771","977","893.65","50938","38.06","701.39","1027.46","824.33","46986.98","70.27","302","413","367.81","20965","22.85","587.89","712.44","630.46","35936.1","32.11","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 38","GTY029 25C (cropped)","Mito","23","0.0274","822","991","903.3","20776","39.84","757.32","947.5","859.71","19773.23","56.66","321","438","387.26","8907","24.85","585.87","667.96","615.32","14152.25","25.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 39","GTY029 25C (cropped)","Mito","66","0.0786","766","944","855.62","56471","34.91","593.64","848.49","733.7","48424.1","62.85","353","474","421.41","27813","23.04","586.74","791.14","653.73","43146","52.15","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","56"
"Mito 40","GTY029 25C (cropped)","Mito","15","0.0179","745","903","802.67","12040","38.53","606.31","750.01","684.26","10263.97","42.85","343","438","392.87","5893","26.12","585.83","672.33","629","9434.98","24.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 41","GTY029 25C (cropped)","Mito","3120","3.71","664","1071","880.4","2746859","65.97","565.57","3006.91","1225.47","3823454.25","408.37","357","1761","802.65","2504275","240.72","585.3","23652.17","2758.06","8605160","3332","1853","2123","1996.98","942573","57.53","2332","2669","2515.81","1187463","71","N/A","N/A"
"Mito 42","GTY029 25C (cropped)","Mito","3687","4.39","686","1130","940.21","3466565","56.87","527","2194.15","1232.52","4544304.5","271.96","348","1613","766.37","2825616","220.76","585.43","15903.45","2375.61","8758877","2523.58","1884","2253","2067.95","905764","66.48","2365","2862","2607","1141868","85.21","N/A","N/A"
"Mito 43","GTY029 25C (cropped)","Mito","12","0.0143","823","931","884.67","10616","28.26","727.9","800.78","769.47","9233.6","20.27","484","561","524.42","6293","24.29","599.93","657.95","623.64","7483.72","19.52","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","56"
"Mito 44","GTY029 25C (cropped)","Mito","13","0.0155","776","932","860.77","11190","40.26","655.18","796.67","719.63","9355.21","45.17","352","400","371.92","4835","14.99","604.25","682.99","637.17","8283.21","24.86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 45","GTY029 25C (cropped)","Mito","2534","3.02","737","1217","998.45","2530070","68.34","700.91","2515.71","1298.07","3289313.75","345.13","362","1255","667.66","1691841","166.73","585.29","19444.8","1881.45","4767596.5","2147.47","1682","2162","1850.97","605266","91.59","2135","2765","2358.95","771377","120.65","N/A","56"
"Mito 46","GTY029 25C (cropped)","Mito","10159","12.1","777","1301","1023.85","10401254","75.73","636.86","2853.56","1317.01","13379549","402.31","366","1531","741.16","7529454","218.81","585.31","16808.74","2020.65","20527788","2270.98","1581","2265","1971.86","2277498","123.6","2060","3013","2546.83","2941584","160.79","N/A","56"
"Mito 47","GTY029 25C (cropped)","Mito","1750","2.08","765","1032","899.31","1573797","43.9","578.85","1928.59","1081.61","1892821.25","206.5","334","819","556.01","973016","87.76","586.08","8328.87","1688.56","2954983","1237.13","1734","2203","2014.88","612524","106.88","2264","2891","2616.74","795488","143.66","N/A","N/A"
"Whole cells prelim 1","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","704.28","764.48","731.28","3656.39","24.62","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 2","GTY029 25C 2 (cropped)","Whole cells prelim","19","0.0226","N/A","N/A","N/A","N/A","N/A","717.36","870.68","779.21","14805.01","44.43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 3","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","699.06","719.49","709.27","1418.55","10.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 4","GTY029 25C 2 (cropped)","Whole cells prelim","7","0.00833","N/A","N/A","N/A","N/A","N/A","738.38","764.16","747.69","5233.84","8.49","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 5","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","707.66","707.66","707.66","707.66","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 6","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","716","716","716","716","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 7","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","676.32","676.32","676.32","676.32","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 8","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","712.63","738.8","727.94","2183.83","11.14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 9","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","757.43","808.58","782.76","3131.03","18.24","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 10","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","677.99","677.99","677.99","677.99","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 11","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","726.5","760.27","744.11","3720.53","13.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 12","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","729.71","729.71","729.71","729.71","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 13","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","675.01","753.14","707.86","2831.46","28.46","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 14","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","738.49","754.83","746.66","1493.32","8.17","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 15","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","722.97","722.97","722.97","722.97","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 16","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","758.39","770.2","764.3","1528.6","5.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 17","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","702.82","702.82","702.82","702.82","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 18","GTY029 25C 2 (cropped)","Whole cells prelim","13","0.0155","N/A","N/A","N/A","N/A","N/A","687.72","797","751.34","9767.38","36.22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 19","GTY029 25C 2 (cropped)","Whole cells prelim","11","0.0131","N/A","N/A","N/A","N/A","N/A","696.73","861.31","756.89","8325.77","43.74","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 20","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","699.13","731.38","717.41","2869.65","11.63","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 21","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","721.17","722.4","721.78","1443.57","0.614","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 22","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","715.23","747.26","733.19","3665.95","11.28","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 23","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","715.21","715.21","715.21","715.21","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 24","GTY029 25C 2 (cropped)","Whole cells prelim","23","0.0274","N/A","N/A","N/A","N/A","N/A","679.19","877.38","767.89","17661.43","51.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 25","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","719.14","751.26","734.5","2203.5","13.15","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 26","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","724.88","735.71","731.37","2194.1","4.68","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 27","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","683.03","761.39","726.7","2180.1","32.61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 28","GTY029 25C 2 (cropped)","Whole cells prelim","9","0.0107","N/A","N/A","N/A","N/A","N/A","734.99","808.06","760.57","6845.16","22.28","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 29","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","709.87","709.87","709.87","709.87","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 30","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","719.07","719.07","719.07","719.07","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 31","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","743.81","778.89","764.12","3056.48","13.28","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 32","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","686.94","730.23","705.53","2116.6","18.19","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 33","GTY029 25C 2 (cropped)","Whole cells prelim","7","0.00833","N/A","N/A","N/A","N/A","N/A","678.55","742.3","711.22","4978.54","20.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 34","GTY029 25C 2 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","701.83","792.74","745.12","5960.93","28.18","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 35","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","687.86","722.77","704.45","3522.26","13.82","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 36","GTY029 25C 2 (cropped)","Whole cells prelim","7","0.00833","N/A","N/A","N/A","N/A","N/A","721.61","835.94","772.25","5405.75","40.49","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 37","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","718.53","785.81","752.17","1504.33","33.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 38","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","656.43","656.43","656.43","656.43","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 39","GTY029 25C 2 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","701.49","728.74","712.44","5699.53","10.63","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 40","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","678.47","678.47","678.47","678.47","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 41","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","713.69","713.69","713.69","713.69","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 42","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","685.65","694.11","689.79","2069.38","3.46","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 43","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","685.68","685.68","685.68","685.68","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 44","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","698.92","698.92","698.92","698.92","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 45","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","741.45","741.45","741.45","741.45","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 46","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","738.02","745.3","741.66","1483.32","3.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 47","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","708.02","708.45","708.24","1416.47","0.217","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
