filename,ID,Item Name,Name,Population,Type,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment Whole cells ID
GTY029 36C 18 (cropped)_c5m-50.csv,674,GTY029 36C 18 (cropped),Mito 14,Mito,Object,1,680,971,825.47,694222,48.75,600.47,2524.62,1181.78,993875.63,340.68,352,729,477.26,401379,69.26,677.14,6192.9,1469.64,1235964.38,958.1,NA,659
GTY029 36C 18 (cropped)_c5m-50.csv,675,GTY029 36C 18 (cropped),Mito 15,Mito,Object,4.43,716,1102,894.18,3329909,58.95,628.65,2214.18,1235.4,4600622,236.99,300,694,467.33,1740346,63.13,676.79,3441.09,1136.65,4232895.5,479.93,NA,NA
GTY029 36C 18 (cropped)_c5m-50.csv,676,GTY029 36C 18 (cropped),Mito 16,Mito,Object,0.0583,735,874,801.35,39266,38.09,879.47,1100.3,1009.37,49459.07,58.34,289,378,335.57,16443,20.43,679.71,1020.12,764.8,37475.21,85.95,NA,NA
GTY029 36C 18 (cropped)_c5m-50.csv,677,GTY029 36C 18 (cropped),Mito 17,Mito,Object,0.653,715,995,838.61,459560,51.78,678.29,1985.58,1076.05,589675.81,235.81,337,747,489.82,268423,76.95,678.11,5819.65,1483.59,813007.25,922.43,NA,659
GTY029 36C 18 (cropped)_c5m-50.csv,678,GTY029 36C 18 (cropped),Mito 18,Mito,Object,0.569,670,936,807.92,386186,43.94,679.47,1683.35,1120.61,535652.75,224.99,350,640,474.05,226596,58.65,677.94,4129.67,1462.08,698875.31,784.08,NA,659
GTY029 36C 18 (cropped)_c5m-50.csv,679,GTY029 36C 18 (cropped),Mito 19,Mito,Object,0.152,728,950,813.66,104148,43.19,727.55,1216.72,949.72,121564.21,121.38,321,477,393.68,50391,27.76,678.01,1414.71,899.57,115145.3,188.75,NA,NA
GTY029 36C 18 (cropped)_c5m-50.csv,680,GTY029 36C 18 (cropped),Mito 20,Mito,Object,1.16,716,998,845.08,823954,38.02,625,1324.82,911.69,888900.63,146.57,351,655,465.83,454181,46.68,678.47,5052.41,1394.86,1359992.38,694.51,NA,NA
GTY029 36C 18 (cropped)_c5m-50.csv,681,GTY029 36C 18 (cropped),Mito 21,Mito,Object,0.501,719,1007,873.73,367841,46.54,699.51,2298.79,1221.16,514108.5,295.08,400,880,551.58,232215,87.08,677.12,9881.26,1906.39,802592.06,1545.57,NA,659
GTY029 36C 18 (cropped)_c5m-50.csv,682,GTY029 36C 18 (cropped),Mito 22,Mito,Object,0.538,712,982,854.04,386024,45,586.61,1594.39,1008.26,455733.44,205.82,361,625,462.63,209110,46.63,676.99,3886.24,1327.64,600093.25,641.47,NA,660
GTY029 36C 18 (cropped)_c5m-50.csv,683,GTY029 36C 18 (cropped),Mito 23,Mito,Object,25.96,717,1407,1011.75,22061184,102.92,550.31,3220.52,1316.62,28708924,379.91,381,1849,920.31,20067263,254.78,676.78,8237.5,1822.65,39742860,1159.07,NA,NA
GTY029 36C 18 (cropped)_c5m-50.csv,684,GTY029 36C 18 (cropped),Mito 24,Mito,Object,3.8,744,1093,891.97,2848065,49.64,706.03,2226.93,1258.87,4019562,251.94,345,716,508.42,1623388,58.08,676.86,3492.13,1256.98,4013523.75,509.41,NA,660
GTY029 36C 18 (cropped)_c5m-50.csv,685,GTY029 36C 18 (cropped),Mito 25,Mito,Object,19,669,1198,928.15,14806855,78.77,621.96,2807.24,1214.09,19368328,307.58,353,1573,859.6,13713229,218.35,676.8,10890.29,1814.27,28943102,1224.93,NA,NA
GTY029 36C 18 (cropped)_c5m-50.csv,686,GTY029 36C 18 (cropped),Mito 26,Mito,Object,1.27,776,1120,950.44,1016972,65.47,788.83,2488.42,1395.95,1493661.75,339.37,335,812,546.53,584786,88.06,677.87,5819.01,1701.56,1820667.25,977.44,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,1,GTY029 36C 18 (cropped),ROIs 1,ROIs,Object,3057.45,508,816,659.99,1690000000,30.31,409.11,951.87,656.99,1690000000,51.69,172,301,233.05,598000000,12.43,137.56,365.29,233.05,598000000,20.25,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,659,GTY029 36C 18 (cropped),Whole cells 1,Whole cells,Object,106.78,NA,NA,NA,NA,NA,397.47,2524.62,812.64,72879128,168.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
GTY029 36C 18 (cropped)_c5m-70.csv,660,GTY029 36C 18 (cropped),Whole cells 2,Whole cells,Object,121.22,NA,NA,NA,NA,NA,476.43,2226.93,797.31,81167440,141.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA
GTY029 36C 18 (cropped)_c5m-70.csv,661,GTY029 36C 18 (cropped),Mito 1,Mito,Object,0.0226,707,822,759.42,14429,29.56,756.01,820.66,787.95,14971.04,17.05,347,436,393.26,7472,21.3,406.06,438.01,416.66,7916.53,9.69,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,662,GTY029 36C 18 (cropped),Mito 2,Mito,Object,0.0381,753,861,798.56,25554,25.22,747.59,871.98,812.18,25989.83,32.71,373,463,414.13,13252,23.9,406.09,428.28,413.92,13245.39,7.2,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,663,GTY029 36C 18 (cropped),Mito 3,Mito,Object,0.0131,717,888,794.09,8735,44.17,738.5,760.1,749.94,8249.32,6.19,459,522,495,5445,18.41,406.95,430.7,418.88,4607.68,7.09,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,664,GTY029 36C 18 (cropped),Mito 4,Mito,Object,0.0155,694,812,764.38,9937,40.06,714.44,742.99,727.48,9457.29,8.44,362,491,452.15,5878,30.51,406.56,436.37,420.46,5466.01,8.48,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,665,GTY029 36C 18 (cropped),Mito 5,Mito,Object,0.0822,683,826,748.71,51661,32.25,715.94,803.29,761.22,52524.09,21.62,297,394,347.93,24007,20.87,407.11,437.53,418.89,28903.07,8.05,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,666,GTY029 36C 18 (cropped),Mito 6,Mito,Object,0.0131,759,846,812.55,8938,29.41,772.97,869.86,831.14,9142.52,32.74,374,431,396.27,4359,17.19,406.7,417.06,410.97,4520.69,3.23,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,667,GTY029 36C 18 (cropped),Mito 7,Mito,Object,4.22,705,1120,927.04,3285426,62.9,705.99,2488.42,1195.13,4235525,274.66,283,812,449.81,1594110,90.66,406.1,5819.01,952.24,3374743.75,757.07,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,668,GTY029 36C 18 (cropped),Mito 8,Mito,Object,0.0143,806,953,873.42,10481,45.99,843.58,879.44,864.39,10372.68,11.32,330,393,356.67,4280,18.03,406.15,429.24,416.41,4996.93,8.5,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,669,GTY029 36C 18 (cropped),Mito 9,Mito,Object,0.0143,816,888,864.33,10372,20.06,832.78,921.86,880.81,10569.69,24.52,329,382,347.08,4165,14.2,407.84,429.38,415.37,4984.49,6.52,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,670,GTY029 36C 18 (cropped),Mito 10,Mito,Object,0.114,658,788,728.78,69963,29.86,741.76,811.04,776.18,74513.52,15.95,303,480,376.45,36139,43.81,406.27,612.24,470.59,45176.21,54.76,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,671,GTY029 36C 18 (cropped),Mito 11,Mito,Object,0.0119,777,870,828.9,8289,27.44,818.61,876.66,854.37,8543.66,16.13,317,389,357.1,3571,22.35,407.45,431.33,419.39,4193.92,7.48,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,672,GTY029 36C 18 (cropped),Mito 12,Mito,Object,0.0179,712,797,745.8,11187,27.02,789.84,909.46,832.14,12482.07,31.93,297,365,325.13,4877,15.94,406.8,443.51,423.44,6351.62,11.41,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,673,GTY029 36C 18 (cropped),Mito 13,Mito,Object,0.0393,746,852,798.45,26349,28.16,785.48,940.85,870.92,28740.43,52.12,303,402,355.79,11741,21.87,406.1,450.9,425.92,14055.37,13.85,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,674,GTY029 36C 18 (cropped),Mito 14,Mito,Object,0.0131,784,892,844.82,9293,36.88,899.96,960.53,931.93,10251.25,15.13,337,388,366.64,4033,15.93,407.42,425.6,417.41,4591.47,5.76,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,675,GTY029 36C 18 (cropped),Mito 15,Mito,Object,0.075,674,848,770.63,48550,32.88,701.85,942.55,830.55,52324.79,55.39,297,375,335.51,21137,17.35,407.1,539.42,452.84,28529.21,36.18,NA,659
GTY029 36C 18 (cropped)_c5m-70.csv,676,GTY029 36C 18 (cropped),Mito 16,Mito,Object,0.0143,723,803,756.08,9073,26.44,727.32,833.2,773.43,9281.22,31.97,328,402,351.17,4214,20.02,406.46,432.7,417.53,5010.38,8.48,NA,659
GTY029 36C 18 (cropped)_c5m-70.csv,677,GTY029 36C 18 (cropped),Mito 17,Mito,Object,0.0345,728,870,782.38,22689,36.22,780.03,931.7,852.67,24727.54,44.33,315,396,356.86,10349,19.42,406.68,495.09,438.73,12723.2,26.75,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,678,GTY029 36C 18 (cropped),Mito 18,Mito,Object,0.0381,749,857,809.47,25903,26.08,825.39,1007.41,899.29,28777.38,62.32,337,409,363.25,11624,18.24,406.36,447.77,425.85,13627.31,11.9,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,679,GTY029 36C 18 (cropped),Mito 19,Mito,Object,0.0786,766,1004,893.26,58955,42.81,854.61,1160.51,990.28,65358.71,77.93,297,445,373.5,24651,36.04,406.31,492.82,432.46,28542.55,22.42,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,680,GTY029 36C 18 (cropped),Mito 20,Mito,Object,0.229,719,943,821.95,157814,40.05,797.52,1310.98,1028.61,197492.39,103.73,260,420,311.6,59828,24.56,406.92,1454.39,637.42,122383.8,224.1,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,681,GTY029 36C 18 (cropped),Mito 21,Mito,Object,3.86,653,968,800.9,2598122,46.06,637.29,1613.86,956.57,3103100.5,178.77,296,762,429.2,1392315,79.43,406.28,4956.86,874.65,2837374.5,705.26,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,682,GTY029 36C 18 (cropped),Mito 22,Mito,Object,0.031,633,750,694.04,18045,25.52,698.86,828.83,756.17,19660.44,33.96,294,348,323.62,8414,14.7,407.24,458.18,428.99,11153.66,14.43,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,683,GTY029 36C 18 (cropped),Mito 23,Mito,Object,0.0119,699,823,746.1,7461,36.02,807.43,866.34,835.36,8353.6,19.76,288,329,308.7,3087,13.44,407.36,448.96,425.91,4259.11,13.93,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,684,GTY029 36C 18 (cropped),Mito 24,Mito,Object,0.0274,881,1034,942.22,21671,35.85,977.72,1234.9,1096.57,25221.17,61.01,292,364,324.96,7474,16.43,408.15,438.2,420.71,9676.28,8.97,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,685,GTY029 36C 18 (cropped),Mito 25,Mito,Object,0.0119,830,919,873.5,8735,23.76,925.44,1035.85,971.65,9716.46,29.88,408,492,451.4,4514,23.59,410.59,435.91,421.47,4214.73,7.29,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,686,GTY029 36C 18 (cropped),Mito 26,Mito,Object,0.0488,662,809,735.2,30143,32.04,707.99,898.12,799.92,32796.66,54.84,266,337,307.78,12619,16.95,407.69,454.31,425.07,17427.89,14.56,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,687,GTY029 36C 18 (cropped),Mito 27,Mito,Object,0.0238,696,843,765.35,15307,38.33,851.64,907.04,880.13,17602.54,18.55,288,351,327.3,6546,16.98,406.53,445.9,421.85,8436.98,10.61,NA,659
GTY029 36C 18 (cropped)_c5m-70.csv,688,GTY029 36C 18 (cropped),Mito 28,Mito,Object,4.77,650,949,809.13,3238933,41.11,622.5,1811.38,999.34,4000363,165.88,284,723,415.04,1661408,57.99,406.19,5779.88,848.47,3396412.75,571.04,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,689,GTY029 36C 18 (cropped),Mito 29,Mito,Object,0.0274,675,809,740.48,17031,34.34,791.55,890.98,840.77,19337.61,33.73,278,349,312.35,7184,18.77,412.39,478.78,432.82,9954.96,20.86,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,690,GTY029 36C 18 (cropped),Mito 30,Mito,Object,0.0143,861,994,927.92,11135,35.75,1083.19,1298.82,1203.28,14439.33,69.71,283,340,317.83,3814,18.82,406.21,436.39,417.45,5009.44,9.01,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,691,GTY029 36C 18 (cropped),Mito 31,Mito,Object,0.0405,878,1000,949.71,32290,25.11,1012.1,1185.64,1091.76,37119.84,35.26,282,349,319.18,10852,18.56,406.1,471.37,424.8,14443.2,17.48,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,692,GTY029 36C 18 (cropped),Mito 32,Mito,Object,6.87,691,1151,887.9,5124053,56.42,618.15,2670.17,1158.49,6685668,249.9,284,857,408.2,2355711,74.84,406.08,7345.55,845.29,4878173,683.28,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,693,GTY029 36C 18 (cropped),Mito 33,Mito,Object,0.0179,707,852,746.07,11191,33.81,759.25,890.34,833.66,12504.83,37.02,274,332,297.73,4466,15.74,407.86,438.66,418.78,6281.67,8.63,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,694,GTY029 36C 18 (cropped),Mito 34,Mito,Object,0.0202,749,830,782.82,13308,26.52,749.75,884.75,814.85,13852.53,41.15,305,373,333.71,5673,18.13,406.06,459.82,429.94,7308.96,14.17,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,695,GTY029 36C 18 (cropped),Mito 35,Mito,Object,0.0226,678,854,762.05,14479,37.42,759.36,1003.5,849.09,16132.64,77.15,275,328,298.16,5665,13.78,406.12,435.51,417.61,7934.67,8.72,NA,659
GTY029 36C 18 (cropped)_c5m-70.csv,696,GTY029 36C 18 (cropped),Mito 36,Mito,Object,0.0238,744,895,833.55,16671,31.7,962.5,1140.1,1041.07,20821.4,42.93,299,365,333.75,6675,16.93,406.25,446.86,421.32,8426.42,11.61,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,697,GTY029 36C 18 (cropped),Mito 37,Mito,Object,12.35,671,1102,874.85,9073939,57.81,575.85,2214.18,1076.74,11167917,224.36,253,694,419.3,4349008,64.1,406.06,3441.09,731.09,7582894.5,422.65,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,698,GTY029 36C 18 (cropped),Mito 38,Mito,Object,0.295,685,855,772.4,191555,32.17,752.51,1268.54,959.5,237956.41,100.78,247,366,310.21,76932,19.43,406.17,1055.11,566.82,140570.13,136.5,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,699,GTY029 36C 18 (cropped),Mito 39,Mito,Object,0.741,658,874,787.14,489599,34.49,697.82,1123.11,913.27,568053.69,77.17,261,388,316.65,196959,21.71,406.36,1020.12,509.36,316822.16,101.79,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,700,GTY029 36C 18 (cropped),Mito 40,Mito,Object,0.0179,746,835,783.07,11746,26.23,800.78,978.18,906.67,13600.07,51.57,267,321,298.93,4484,15.16,406.63,446.81,420.92,6313.81,12.21,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,701,GTY029 36C 18 (cropped),Mito 41,Mito,Object,0.0167,684,804,732.93,10261,30.87,722.4,920.62,800.71,11209.88,49.51,252,307,282.5,3955,17.22,406.25,427.06,413.22,5785.02,6.41,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,702,GTY029 36C 18 (cropped),Mito 42,Mito,Object,0.0917,680,849,760.17,58533,33.15,732.89,981.65,844.21,65004.02,57.91,257,331,296.27,22813,15.39,406.44,461.02,423.65,32620.93,13.06,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,703,GTY029 36C 18 (cropped),Mito 43,Mito,Object,0.823,680,950,811.27,560590,41.82,678.84,1217.98,914.91,632200.19,103.25,277,477,350.06,241893,31.73,406.1,1414.71,563.97,389701.53,188.72,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,704,GTY029 36C 18 (cropped),Mito 44,Mito,Object,0.894,667,853,749.92,563187,34.69,598.41,1045.41,818.6,614768.88,74.02,248,343,293.84,220677,15.84,406.07,521.37,431.62,324149.31,20.68,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,705,GTY029 36C 18 (cropped),Mito 45,Mito,Object,0.0119,662,788,738.4,7384,35.39,695.12,841.25,757.33,7573.28,52.59,271,320,290.7,2907,16.21,406.68,430.17,414.52,4145.24,7.96,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,706,GTY029 36C 18 (cropped),Mito 46,Mito,Object,0.0226,670,826,758.11,14404,35.65,702.48,819.96,742.73,14111.84,29.34,268,326,304.32,5782,13.74,409.86,443.48,422.44,8026.29,10.22,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,707,GTY029 36C 18 (cropped),Mito 47,Mito,Object,0.0119,933,1001,968.8,9688,23.35,1140.13,1299.19,1213.13,12131.34,52.21,299,378,339.7,3397,23.67,420.64,467.48,441,4410.04,15.08,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,708,GTY029 36C 18 (cropped),Mito 48,Mito,Object,17.81,629,1123,817.23,12222499,63.74,558.71,2524.62,1016.57,15203776,258.11,274,1143,457.73,6845766,129.55,406.07,9881.26,926.64,13858901,842,NA,659
GTY029 36C 18 (cropped)_c5m-70.csv,709,GTY029 36C 18 (cropped),Mito 49,Mito,Object,11.49,653,1253,934.15,9014563,104.66,562.31,3588.18,1219.81,11771196,394.27,259,1094,567.98,5480981,165.27,406.07,7631.64,1209.82,11674719,968.21,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,710,GTY029 36C 18 (cropped),Mito 50,Mito,Object,0.0226,720,826,757.68,14396,25.45,617.95,820.15,710.22,13494.22,63.86,314,384,348.95,6630,18,406.73,432.9,417.69,7936.19,8.03,NA,659
GTY029 36C 18 (cropped)_c5m-70.csv,711,GTY029 36C 18 (cropped),Mito 51,Mito,Object,0.031,736,900,813.23,21144,35.7,671.28,864.21,770.82,20041.28,52.06,359,465,403.85,10500,24.16,407.19,475.79,429.56,11168.45,19.11,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,712,GTY029 36C 18 (cropped),Mito 52,Mito,Object,0.0167,804,926,855.14,11972,30.92,815.97,873.88,844.61,11824.56,18.95,336,444,386.5,5411,31.06,407.24,436.52,417.33,5842.58,9.48,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,713,GTY029 36C 18 (cropped),Mito 53,Mito,Object,12.62,660,1093,840.47,8905604,61.76,554.56,2226.93,1019.48,10802367,245.58,265,716,417.15,4420139,82,406.06,3886.24,752.58,7974310,486.99,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,714,GTY029 36C 18 (cropped),Mito 54,Mito,Object,0.0179,714,890,796.33,11945,47.39,726.03,878.51,814.69,12220.3,46.32,298,351,325.13,4877,15.23,408.23,430.95,417.78,6266.76,6.24,NA,660
GTY029 36C 18 (cropped)_c5m-70.csv,715,GTY029 36C 18 (cropped),Mito 55,Mito,Object,0.0143,770,858,812.25,9747,25.13,723.84,810.15,767.59,9211.04,26.31,356,423,395.25,4743,20.47,406.63,435.3,417.15,5005.75,8.85,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,716,GTY029 36C 18 (cropped),Mito 56,Mito,Object,41.48,647,1198,876.68,30542713,81.84,536.18,2807.24,1031.5,35936412,283.19,274,1573,687.39,23948077,229.91,406.06,10890.29,1145.6,39911604,1053.53,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,717,GTY029 36C 18 (cropped),Mito 57,Mito,Object,56.51,633,1407,940.47,44637385,110.17,544.32,3220.52,1088.76,51675952,342.77,258,1849,725.41,34430318,268.45,406.06,8237.5,1126.59,53471164,1028.31,NA,NA
GTY029 36C 18 (cropped)_c5m-70.csv,718,GTY029 36C 18 (cropped),Mito 58,Mito,Object,0.0167,767,887,828.29,11596,35.25,672.3,803.04,725.14,10151.94,38.35,418,484,447.14,6260,19.05,410.14,458.27,430.84,6031.73,15.96,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1,GTY029 36C 2 (cropped),ROIs 1,ROIs,Object,3007.17,514,851,652.52,1650000000,29.68,369.6,1048.69,650.79,1640000000,60.46,172,298,231.12,584000000,12.23,139.64,360.18,231.13,584000000,20.6,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1310,GTY029 36C 2 (cropped),Whole cells 1,Whole cells,Object,59.78,NA,NA,NA,NA,NA,428.22,2585.03,783.36,39327628,165.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1311,GTY029 36C 2 (cropped),Mito 1,Mito,Object,0.0143,735,816,769.75,9237,20.78,654.61,720.99,683.7,8204.42,17.41,663,802,742.67,8912,43.32,780.72,817.35,798.17,9578.05,10.57,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1312,GTY029 36C 2 (cropped),Mito 2,Mito,Object,0.0226,770,874,825.74,15689,29.26,795.15,940.17,861.68,16371.93,45.34,598,778,693.42,13175,40.06,779.33,898.77,824.57,15666.88,35.04,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1313,GTY029 36C 2 (cropped),Mito 3,Mito,Object,4.58,684,1008,838.98,3225878,48.65,659.69,1919.93,1107.56,4258584,202.33,369,1287,701.83,2698551,151.55,779.62,7741.84,1687.14,6487054.5,957.68,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1314,GTY029 36C 2 (cropped),Mito 4,Mito,Object,1.31,698,952,824.82,906476,47.1,671.88,1494.57,996.21,1094832.63,151.02,367,691,525.55,577581,65.16,779.29,3002.89,1228.02,1349593,408.14,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1315,GTY029 36C 2 (cropped),Mito 5,Mito,Object,0.205,770,968,863.69,148554,36.87,860.47,1334.62,1070.58,184140.12,117.28,527,847,671.8,115550,60.9,790.74,3019.63,1310.54,225413.42,530.02,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1316,GTY029 36C 2 (cropped),Mito 6,Mito,Object,0.824,714,947,836.88,579120,43.99,806.4,1699.6,1119.7,774830,169.77,422,821,584.9,404750,72.2,780.33,4147.16,1422.64,984467.44,610.24,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1317,GTY029 36C 2 (cropped),Mito 7,Mito,Object,0.904,681,918,796.71,604704,41.23,701.36,1909.93,1119.68,849835,230.74,364,863,555.75,421815,92.4,780.16,7302.78,1885.01,1430722.13,1248.79,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1318,GTY029 36C 2 (cropped),Mito 8,Mito,Object,4.8,644,1150,870.46,3506197,83.33,504.15,2977.26,1234.99,4974535.5,426.17,388,1455,743.96,2996653,203.38,779.39,11931.46,2127.15,8568176,1606.65,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1319,GTY029 36C 2 (cropped),Mito 9,Mito,Object,14.87,690,1273,949.57,11862006,93.19,651.55,3188.69,1244.97,15552114,370.31,407,1701,899.66,11238585,249.69,779.3,7497.73,1773.04,22148816,1046.53,NA,NA
GTY029 36C 2 (cropped)_c4m-50.csv,1320,GTY029 36C 2 (cropped),Mito 10,Mito,Object,0.606,679,873,788.12,401153,33.99,590.3,1165.87,841.67,428408.28,122.34,300,496,378.25,192528,31.99,781.84,2813.48,1271.29,647086.25,428.23,NA,NA
