
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Mito 2496","GTY029 25C 5 (cropped)","Mito","10","0.0119","631","697","664.2","6642","22.49","652.76","721.5","690.71","6907.12","20.92","232","282","260.7","2607","16.46","294.43","308.11","297.12","2971.21","4.17","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2497","GTY029 25C 5 (cropped)","Mito","24","0.0286","582","730","649.25","15582","37.24","569.44","748.66","646.74","15521.69","52.86","243","282","260.75","6258","11.95","294.75","321.31","306.14","7347.45","6.43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2498","GTY029 25C 5 (cropped)","Mito","40","0.0476","604","700","645.95","25838","25.14","580.32","736.4","657.45","26297.93","37.61","229","293","259.77","10391","12.31","294.43","337.2","309.48","12379.07","11.56","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2499","GTY029 25C 5 (cropped)","Mito","21","0.025","598","699","655.62","13768","26.48","644.1","709.29","682.38","14329.96","19.42","232","282","262.48","5512","13.09","294.49","316.12","302.91","6361.1","6.73","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2500","GTY029 25C 5 (cropped)","Mito","19","0.0226","573","694","638","12122","29.02","614.02","694.19","640.36","12166.77","20.05","226","287","260","4940","14.35","295.8","308.83","301.76","5733.37","3.43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2501","GTY029 25C 5 (cropped)","Mito","12","0.0143","584","712","648.5","7782","29.69","669.26","731.36","694.8","8337.57","18.04","241","286","260.25","3123","13.53","296.08","318.72","303.91","3646.96","6.39","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2502","GTY029 25C 5 (cropped)","Mito","10","0.0119","602","666","632","6320","17.67","573.27","656.82","623.6","6236.04","26.23","238","288","257.4","2574","13.14","293.81","307.28","299.95","2999.51","4.01","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2503","GTY029 25C 5 (cropped)","Mito","13","0.0155","600","719","645.54","8392","30.41","595.23","714.04","653.81","8499.49","37.85","240","274","255.15","3317","10.31","293.92","305.29","299.81","3897.47","3.17","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2504","GTY029 25C 5 (cropped)","Mito","10","0.0119","587","671","636.9","6369","26.98","614.67","697.72","662.42","6624.17","27.96","232","298","267.3","2673","23.74","294.27","304.96","299.65","2996.55","3.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2505","GTY029 25C 5 (cropped)","Mito","19","0.0226","591","702","644.79","12251","32.05","633.02","672.56","648.7","12325.36","9.64","236","295","262.11","4980","16.64","294.64","329.26","308.55","5862.37","9.84","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2506","GTY029 25C 5 (cropped)","Mito","10","0.0119","587","678","632.2","6322","27.54","604.67","685.59","639.87","6398.74","24.3","245","276","261.5","2615","9.23","297.59","316.49","305.92","3059.21","6.07","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2507","GTY029 25C 5 (cropped)","Mito","42","0.05","578","707","643.29","27018","30.45","597.86","705.02","644.78","27080.92","31.94","235","293","260.33","10934","14.69","293.78","323.96","303.53","12748.07","7.66","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2508","GTY029 25C 5 (cropped)","Mito","12","0.0143","601","685","643.33","7720","27.68","594.08","673.69","645.68","7748.2","19.56","233","277","256.83","3082","12.58","294.2","308.09","299.2","3590.38","4.11","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2509","GTY029 25C 5 (cropped)","Mito","19","0.0226","542","698","643.05","12218","35.41","584.07","717.37","668.71","12705.53","38.85","241","285","261.84","4975","13.59","294.05","306.93","299.38","5688.26","4.41","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2510","GTY029 25C 5 (cropped)","Mito","25","0.0298","597","713","652.56","16314","27.46","622.37","696.12","655.41","16385.13","20.69","233","291","261.08","6527","13.48","294.72","326.68","308.32","7708.07","9.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2511","GTY029 25C 5 (cropped)","Mito","60","0.0714","583","728","643.32","38599","29.87","568.71","714.5","651.25","39075.08","32.18","220","288","258.52","15511","14.58","294.1","346.87","308.92","18534.97","12.86","2149","2232","2182.54","28373","22.96","2755","2855","2802.62","36434","26.91","N/A","N/A"
"Mito 2512","GTY029 25C 5 (cropped)","Mito","12","0.0143","601","692","631.75","7581","26.41","599.75","663.39","619.97","7439.67","18.8","235","269","257.5","3090","9.6","297.26","329.67","310.33","3723.91","9.78","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2513","GTY029 25C 5 (cropped)","Mito","18","0.0214","583","700","634","11412","29.05","615.63","700.33","657.75","11839.41","19.87","239","292","261.11","4700","14.09","294.89","316.42","303.07","5455.23","6.16","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2514","GTY029 25C 5 (cropped)","Mito","23","0.0274","600","719","652.17","15000","29.1","661.1","794.61","717.35","16499.14","33.56","233","302","262.22","6031","15.58","297.38","335.87","312.1","7178.22","11.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2515","GTY029 25C 5 (cropped)","Mito","12","0.0143","572","699","619.5","7434","38.12","603.21","692.56","634.18","7610.21","23.58","244","267","258.75","3105","7.53","294.07","307.36","299.37","3592.42","5.13","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2516","GTY029 25C 5 (cropped)","Mito","14","0.0167","617","692","651.36","9119","23.55","669.75","746.16","709.92","9938.86","20.48","216","290","256","3584","17.92","294.19","319.95","305.25","4273.48","9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2517","GTY029 25C 5 (cropped)","Mito","13","0.0155","615","721","655.69","8524","28.06","685.52","753.11","711.37","9247.84","19.93","248","285","263.77","3429","10.12","296.53","312.26","302.92","3937.96","4.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2518","GTY029 25C 5 (cropped)","Mito","16","0.0191","592","700","638.81","10221","33.46","581.46","700.11","638.55","10216.77","33.52","209","284","264.81","4237","17.21","294.5","326.3","307.6","4921.66","8.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2519","GTY029 25C 5 (cropped)","Mito","13","0.0155","605","704","652.38","8481","30.93","610.53","689.32","647.53","8417.9","25.48","241","274","256.77","3338","9.78","294.34","308.57","298.95","3886.3","4.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2520","GTY029 25C 5 (cropped)","Mito","28","0.0333","586","725","642.54","17991","33.64","612.34","696.41","643.7","18023.54","20.67","236","289","259.25","7259","12.41","293.98","328.39","306.83","8591.28","10.1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2521","GTY029 25C 5 (cropped)","Mito","50","0.0595","570","714","658.12","32906","30.51","580.7","768.77","659.54","32976.87","57.33","223","288","259.02","12951","14.27","293.83","349.46","306.57","15328.68","12.72","2256","2292","2273","11365","12.38","2778","2878","2829.8","14149","32.45","N/A","N/A"
"Mito 2522","GTY029 25C 5 (cropped)","Mito","26","0.031","594","686","641.62","16682","23.58","607.79","691.07","638.43","16599.2","20.45","225","293","257.12","6685","12.34","293.8","324.66","304.36","7913.39","7.77","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2523","GTY029 25C 5 (cropped)","Mito","38","0.0452","591","684","631.76","24007","27.95","531.61","731.68","619.23","23530.64","58.73","234","280","256.92","9763","11.01","293.84","325.27","302.43","11492.17","8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2524","GTY029 25C 5 (cropped)","Mito","85","0.101","590","730","649.46","55204","31.59","515.7","749.73","638.34","54259.27","57.3","222","285","258.74","21993","13.52","293.75","339.09","306.96","26091.57","9.99","2165","2220","2196","13176","18.86","2821","2914","2853.83","17123","29.52","N/A","N/A"
"Mito 2525","GTY029 25C 5 (cropped)","Mito","32","0.0381","582","717","643","20576","26.57","609.21","724.32","683.6","21875.18","26.54","238","280","258.44","8270","10.83","294.03","317.73","301.88","9660.01","6.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2526","GTY029 25C 5 (cropped)","Mito","10","0.0119","613","681","640.3","6403","22.81","637.46","683.08","662.42","6624.18","16.2","230","274","251.5","2515","13.37","295.4","310.15","301.05","3010.54","4.79","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2527","GTY029 25C 5 (cropped)","Mito","29","0.0345","563","687","635.79","18438","33.19","567.15","715.23","646.26","18741.55","42.26","239","282","260.38","7551","10.32","294.77","336.85","308.05","8933.4","11.95","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2528","GTY029 25C 5 (cropped)","Mito","19","0.0226","590","698","660.11","12542","26.47","612.42","733.38","671.42","12757.02","37.36","234","278","258.11","4904","13.41","294.67","327.09","307.02","5833.42","9.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2529","GTY029 25C 5 (cropped)","Mito","13","0.0155","581","682","627.38","8156","28.68","605.21","688.95","645.65","8393.4","27.81","236","282","260.85","3391","9.98","294.42","318.19","304.95","3964.3","8.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2530","GTY029 25C 5 (cropped)","Mito","15","0.0179","610","667","632.53","9488","16.73","564.53","675.17","605.54","9083.07","30.26","230","286","260","3900","14.67","293.82","317.93","303.99","4559.92","6.48","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2531","GTY029 25C 5 (cropped)","Mito","25","0.0298","595","700","638.28","15957","25.89","633.99","752.57","675.76","16893.94","35.62","237","301","261.16","6529","13.98","294.28","324.85","307.74","7693.53","8.98","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2532","GTY029 25C 5 (cropped)","Mito","16","0.0191","592","713","636.5","10184","33.94","610.1","664.6","635.07","10161.08","15.61","235","274","255.38","4086","10.04","294.88","316.9","303.17","4850.74","7.63","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2533","GTY029 25C 5 (cropped)","Mito","21","0.025","587","733","648.38","13616","32.49","602.5","692.26","651.46","13680.67","22.51","235","289","257.86","5415","13.99","293.8","311.57","300.23","6304.83","4.45","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2534","GTY029 25C 5 (cropped)","Mito","10","0.0119","600","689","645.8","6458","26.88","622.89","719.27","656.09","6560.91","29.14","245","283","259.6","2596","10.9","295.95","312.01","302.36","3023.61","5.37","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2535","GTY029 25C 5 (cropped)","Mito","15","0.0179","607","726","658.27","9874","28.12","647.61","723.93","695.17","10427.48","20.09","249","277","264.53","3968","7.8","293.99","319.68","302.95","4544.31","7.82","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2536","GTY029 25C 5 (cropped)","Mito","12","0.0143","589","718","648.17","7778","30.36","633.38","697.19","662.19","7946.27","20.74","243","294","265.92","3191","13.41","294.73","320.99","306.53","3678.4","8.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2537","GTY029 25C 5 (cropped)","Mito","21","0.025","564","660","617.33","12964","27.6","551.64","651.69","612.51","12862.64","26.18","243","280","259.05","5440","9.86","293.95","318.59","302.24","6347.14","7.23","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2538","GTY029 25C 5 (cropped)","Mito","11","0.0131","623","680","643.82","7082","15.68","623.25","713.9","672.47","7397.14","27.12","239","280","260.91","2870","11.97","293.78","328.37","309.61","3405.74","10.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2539","GTY029 25C 5 (cropped)","Mito","11","0.0131","571","668","619.09","6810","28.65","603.57","643.74","620.59","6826.5","11.84","239","283","263.73","2901","16.45","294.4","314","303.85","3342.34","6.82","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2540","GTY029 25C 5 (cropped)","Mito","11","0.0131","561","699","629.45","6924","37.65","597.42","664.98","634.46","6979.08","23.65","241","278","260.36","2864","10.45","294.45","321.42","306.34","3369.79","7.87","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2541","GTY029 25C 5 (cropped)","Mito","10","0.0119","597","688","646.9","6469","32.08","646.41","738.8","696.02","6960.25","28.05","240","281","260","2600","15.24","294.51","313.71","303.36","3033.63","6.11","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2542","GTY029 25C 5 (cropped)","Mito","12","0.0143","603","696","635.42","7625","24.05","597.63","684.21","651.8","7821.61","26.3","241","268","255.83","3070","8.98","293.95","306.13","298.43","3581.1","4.11","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2543","GTY029 25C 5 (cropped)","Mito","18","0.0214","599","713","659.06","11863","30.7","644.81","746.97","684.76","12325.61","30.96","229","283","259.28","4667","13.99","294.67","320.27","304.53","5481.56","7.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2544","GTY029 25C 5 (cropped)","Mito","10","0.0119","600","715","642.6","6426","29.12","620.82","669.81","643.43","6434.27","16.52","246","279","262.3","2623","10.33","295.19","317.47","305.78","3057.77","6.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2545","GTY029 25C 5 (cropped)","Mito","12","0.0143","572","696","646.92","7763","35.21","637.84","704.33","672.29","8067.45","22.68","232","275","258.5","3102","13.62","293.8","309.33","301.56","3618.69","5.24","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2546","GTY029 25C 5 (cropped)","Mito","51","0.0607","576","703","640.63","32672","29.63","533.33","682.12","619.7","31604.66","43.98","236","294","259.16","13217","12.83","294.12","344.81","312.68","15946.86","13.63","2111","2143","2127","4254","16","2751","2762","2756.5","5513","5.5","N/A","N/A"
"Mito 2547","GTY029 25C 5 (cropped)","Mito","40","0.0476","600","710","650.02","26001","29.35","593.97","737.72","651.72","26068.96","33.38","228","288","259.43","10377","13.05","294.22","319.69","302.46","12098.48","6.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2548","GTY029 25C 5 (cropped)","Mito","31","0.0369","572","696","651.71","20203","28.3","616.68","710.72","661.46","20505.35","23.26","232","279","261.1","8094","12.51","294.13","328.56","305.15","9459.75","9.49","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2549","GTY029 25C 5 (cropped)","Mito","71","0.0845","570","706","635.62","45129","29.68","576.35","697.59","626.58","44486.87","27.49","226","298","259.07","18394","15.77","293.78","320.45","304.77","21638.52","6.59","2251","2280","2260.5","9042","11.46","2740","2855","2786.75","11147","42.35","N/A","N/A"
"Mito 2550","GTY029 25C 5 (cropped)","Mito","23","0.0274","615","719","656.43","15098","28.19","611.41","721.77","679.07","15618.67","30.56","233","278","256.39","5897","10.54","293.74","331.05","306.05","7039.25","11.03","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2551","GTY029 25C 5 (cropped)","Mito","19","0.0226","594","718","661.89","12576","33.21","614.9","771.09","708.89","13468.97","48.24","235","289","256.84","4880","14.3","294.29","310.89","300.18","5703.51","4.85","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2552","GTY029 25C 5 (cropped)","Mito","105","0.125","568","733","648.05","68045","29.44","544.9","763.6","640.49","67251.25","52.27","229","290","259.6","27258","13.01","293.81","332.29","307.43","32280.5","10.21","2153","2226","2196.95","41742","21.07","2741","2887","2804","53276","37.94","N/A","N/A"
"Mito 2553","GTY029 25C 5 (cropped)","Mito","35","0.0417","584","705","630.63","22072","22.87","581.42","670.42","623.2","21812.12","24.42","237","278","259.2","9072","10.37","294.84","328.94","310.06","10852.2","10.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2554","GTY029 25C 5 (cropped)","Mito","25","0.0298","586","705","647.52","16188","31.68","592.03","756.49","677.62","16940.6","52.86","243","287","257.88","6447","10.52","294.5","334.11","310.27","7756.69","12.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2555","GTY029 25C 5 (cropped)","Mito","16","0.0191","589","687","651.38","10422","25.04","627.96","718.17","680.62","10889.88","27.39","253","285","263.63","4218","11.02","293.86","312.85","301.14","4818.21","6.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2556","GTY029 25C 5 (cropped)","Mito","15","0.0179","579","710","649.87","9748","35.1","662.19","761.24","696.83","10452.46","28.48","231","288","254.8","3822","15.07","294.75","310.45","300.29","4504.32","4.72","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2557","GTY029 25C 5 (cropped)","Mito","42","0.05","583","711","645.98","27131","30.04","591.5","701.28","645.29","27101.98","31.17","238","280","259.19","10886","10.87","293.75","348.03","312.42","13121.54","15.48","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2558","GTY029 25C 5 (cropped)","Mito","16","0.0191","594","662","629.63","10074","20.78","609.2","695.07","651.21","10419.29","28.22","242","285","261.88","4190","11.81","294.23","313.35","300.26","4804.15","5.37","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2559","GTY029 25C 5 (cropped)","Mito","38","0.0452","592","693","642.37","24410","25.44","598.65","692.3","644.69","24498.05","25.42","237","287","256.95","9764","11.55","293.89","327.47","306.15","11633.55","8.98","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2560","GTY029 25C 5 (cropped)","Mito","40","0.0476","591","709","655.2","26208","24.85","612.46","790.46","680.1","27203.89","41","237","284","259.25","10370","13.4","294.42","323.89","305.33","12213.18","7.96","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2561","GTY029 25C 5 (cropped)","Mito","39","0.0464","596","721","655.36","25559","26.41","646.16","769.37","701.26","27349.27","34.36","231","281","258.54","10083","13.28","294.15","335.8","308.8","12043.1","11.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2562","GTY029 25C 5 (cropped)","Mito","22","0.0262","602","710","645.23","14195","25.64","610.42","734.95","672.73","14800.04","36.78","235","302","260.77","5737","16.55","294.24","315.38","301.58","6634.86","6.11","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 2563","GTY029 25C 5 (cropped)","Mito","36","0.0429","577","707","635.06","22862","33.94","526.87","694.4","619.5","22301.83","45.72","223","279","257.64","9275","13.34","293.72","322.63","304.26","10953.33","7.86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
