filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID,"Min (roGFP 470 (DCI: 30 its, roGFP 470))","Max (roGFP 470 (DCI: 30 its, roGFP 470))","Mean (roGFP 470 (DCI: 30 its, roGFP 470))","Sum (roGFP 470 (DCI: 30 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 30 its, roGFP 470))","Min (mCherry double (DCI: 30 its, mCherry double))","Max (mCherry double (DCI: 30 its, mCherry double))","Mean (mCherry double (DCI: 30 its, mCherry double))","Sum (mCherry double (DCI: 30 its, mCherry double))","Standard Deviation (mCherry double (DCI: 30 its, mCherry double))",Min (roGFP 470 (Red)),Max (roGFP 470 (Red)),Mean (roGFP 470 (Red)),Sum (roGFP 470 (Red)),Standard Deviation (roGFP 470 (Red)),Min (roGFP 470 (Green)),Max (roGFP 470 (Green)),Mean (roGFP 470 (Green)),Sum (roGFP 470 (Green)),Standard Deviation (roGFP 470 (Green)),Min (roGFP 470 (Blue)),Max (roGFP 470 (Blue)),Mean (roGFP 470 (Blue)),Sum (roGFP 470 (Blue)),Standard Deviation (roGFP 470 (Blue))
PSY106 clump 25C 02 m-25.csv,Mito 11,12,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.04,1460.04,1015.33,568583,167.82,71.69,62.41,1.93,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-25.csv,Mito 20,21,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.89,1375.36,855.52,183081.66,170.5,69.96,61.34,2.24,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-25.csv,Mito 27,28,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.94,1919.78,987.25,177704.19,271.13,66.27,60.63,3.16,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-25.csv,Mito 32,33,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.97,1023.07,638.55,40228.39,102.64,72.53,58.98,3.35,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,ROIs 1,1,366.47,449,1818,694.78,214000000,85.14,221,2499,417.74,129000000,153.64,202.44,22817.37,696.12,214000000,282.25,NA,NA,NA,PSY106 clump 25C,ROIs,Object,1.46,23867.49,438.25,135000000,787.08,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 8,9,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.94,15264.3,1177.59,1328318.88,1280.03,73.65,58.75,2.46,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 9,10,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.17,22471.37,1258.25,2273655,948.9,66.21,59.05,2.29,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 10,11,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.34,2405.94,1044.47,1104006.63,219.82,69.18,59.3,2.07,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 11,12,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.38,5005.99,1074.53,141837.63,470.84,72.44,61.79,1.83,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 12,13,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.04,1460.04,1004.28,701995.13,170.04,71.65,62.39,1.92,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 17,18,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.89,1411.24,857.12,221135.8,175.45,69.97,61.33,2.22,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 26,27,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.94,1919.78,984.89,194022.41,269.77,66.27,60.62,3.16,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-35.csv,Mito 29,30,0.0893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.97,1099.81,648.97,48672.8,113.85,72.53,58.99,3.33,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,ROIs 1,1,366.47,449,1818,694.78,214000000,85.14,221,2499,417.74,129000000,153.64,202.44,22817.37,696.12,214000000,282.25,NA,NA,NA,PSY106 clump 25C,ROIs,Object,1.46,23867.49,438.25,135000000,787.08,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,Mito 8,9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.45,19474.69,1174.17,1677884.12,1410.84,73.62,58.75,2.44,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,Mito 9,10,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.03,22471.37,1217.1,2617989.5,895.94,66.22,59.06,2.32,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,Mito 10,11,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.89,2405.94,1036.56,1398316.87,217.73,69.19,59.3,2.08,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,Mito 16,17,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.89,1576.89,854.47,287100.25,188.22,69.96,61.33,2.22,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,Mito 17,18,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.38,5238.66,1010.4,1196314.38,258.04,71.77,62.28,1.91,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,Mito 24,25,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.48,1919.78,958.39,236722.25,283.84,66.26,60.62,3.19,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 02 m-50.csv,Mito 27,28,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.09,1099.81,641.95,60343.53,119.83,72.53,58.98,3.34,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,ROIs 1,1,300.16,449,973,683.77,172000000,76.41,221,2219,416.49,105000000,146.24,263.7,2347.86,687.52,173000000,197.21,NA,NA,NA,PSY106 clump 25C,ROIs,Object,2.83,33214.27,439.82,111000000,874.05,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,Mito 6,7,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.6,1695.99,1070.9,350184.31,196.89,57.73,38.78,2.05,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,Mito 17,18,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.07,1610.57,1053.7,576372.13,185.99,56.34,35.16,1.9,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,Mito 18,19,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.43,1566.87,1019.33,150861.44,196.96,56.45,39.59,2.13,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,Mito 19,20,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.75,1960.16,1253.15,596501.38,228.03,54.47,40,2.09,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,Mito 24,25,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.44,2071.27,1062.29,1986488.25,249.95,58.81,35.1,2.33,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,Mito 25,26,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.49,2123.97,1254.72,516943.59,256.54,55.94,40.63,2.83,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-25.csv,Mito 31,32,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.16,1364.42,881.22,306665.53,165.25,58.89,36.01,3.31,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-35.csv,ROIs 1,1,300.16,449,973,683.77,172000000,76.41,221,2219,416.49,105000000,146.24,263.7,2347.86,687.52,173000000,197.21,NA,NA,NA,PSY106 clump 25C,ROIs,Object,2.83,33214.27,439.82,111000000,874.05,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-35.csv,Mito 15,16,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.43,1782.55,1052.36,559855.06,203.71,57.31,39.04,2.08,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-35.csv,Mito 16,17,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.75,1960.16,1246.97,643435.31,226.89,54.47,39.99,2.09,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-35.csv,Mito 18,19,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.07,1610.57,1054.29,633628.69,185.55,56.34,35.16,1.9,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-35.csv,Mito 20,21,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.44,2071.27,1064.03,2228079.25,248.96,58.82,35.12,2.31,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-35.csv,Mito 21,22,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.49,2123.97,1238.3,573330.63,257.37,55.95,40.63,2.85,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-35.csv,Mito 25,26,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.16,1364.42,874.22,338322.03,162.29,58.89,36.01,3.31,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-50.csv,ROIs 1,1,300.16,449,973,683.77,172000000,76.41,221,2219,416.49,105000000,146.24,263.7,2347.86,687.52,173000000,197.21,NA,NA,NA,PSY106 clump 25C,ROIs,Object,2.83,33214.27,439.82,111000000,874.05,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-50.csv,Mito 13,14,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.07,1610.57,1044.92,768014.19,183.84,56.34,35.16,1.92,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-50.csv,Mito 14,15,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.92,1782.55,1053.85,695538.5,201.69,57.3,39.04,2.1,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-50.csv,Mito 15,16,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.75,2080.19,1241.86,757536.25,233.55,54.47,39.99,2.09,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-50.csv,Mito 19,20,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.8,2155.46,1058.47,2765784.5,254.38,58.82,35.13,2.32,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-50.csv,Mito 20,21,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.49,2127.45,1218,680861.88,267.77,55.94,40.63,2.88,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 03 m-50.csv,Mito 23,24,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.66,1364.42,865.56,418065.56,164.08,58.88,36,3.33,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-25.csv,ROIs 1,1,295.86,448,1251,663.86,165000000,76.92,229,1931,419.99,104000000,161.08,237.77,6746.95,667.63,166000000,209.98,NA,NA,NA,PSY106 clump 25C,ROIs,Object,6.14,23761.12,441.65,110000000,849.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-25.csv,Mito 3,4,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.49,2057.75,1070.91,1270097.38,289.31,42.93,29.7,2.37,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-25.csv,Mito 4,5,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.37,2007.95,940.6,2123875.25,222.63,39.78,32.52,2.41,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-25.csv,Mito 23,24,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.96,1852.29,1062.44,556720.44,263.27,45.56,31.77,2.17,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-25.csv,Mito 29,30,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.85,1475.35,880.28,191902.03,205.16,44.83,29.66,3.14,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-35.csv,ROIs 1,1,295.86,448,1251,663.86,165000000,76.92,229,1931,419.99,104000000,161.08,237.77,6746.95,667.63,166000000,209.98,NA,NA,NA,PSY106 clump 25C,ROIs,Object,6.14,23761.12,441.65,110000000,849.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-35.csv,Mito 5,6,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.49,2057.75,1065.73,1425948.25,288.29,42.92,29.71,2.37,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-35.csv,Mito 6,7,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.39,2007.95,933.31,2362204.25,225.38,39.78,32.52,2.42,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-35.csv,Mito 19,20,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.96,1852.29,1059.82,609395.06,263.98,45.56,31.77,2.17,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-35.csv,Mito 28,29,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.85,1578.12,888.12,226471.09,211.91,44.83,29.66,3.14,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-50.csv,ROIs 1,1,295.86,448,1251,663.86,165000000,76.92,229,1931,419.99,104000000,161.08,237.77,6746.95,667.63,166000000,209.98,NA,NA,NA,PSY106 clump 25C,ROIs,Object,6.14,23761.12,441.65,110000000,849.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-50.csv,Mito 5,6,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.49,2057.75,1049.82,1704911,286.99,42.94,29.71,2.38,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-50.csv,Mito 6,7,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.39,2007.95,918.83,2846527,230.55,39.78,32.51,2.47,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-50.csv,Mito 18,19,0.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.95,1898.09,1048.46,721338.25,274.77,45.56,31.77,2.18,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 04 m-50.csv,Mito 26,27,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.85,1613.17,889.59,269544.41,221.57,44.82,29.66,3.16,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 05 m-25.csv,ROIs 1,1,332.16,446,919,661.45,185000000,67.84,209,1909,384.88,107000000,122.79,239.18,3161.75,665.73,186000000,168.25,NA,NA,NA,PSY106 clump 25C,ROIs,Object,2.78,16078.07,399.94,112000000,594.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 05 m-25.csv,Mito 1,2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.25,1700.13,865.83,1019946,212.99,48.29,3.24,2.68,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 05 m-25.csv,Mito 2,3,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.16,1650.84,877.31,225468.97,186.83,42.58,7.66,1.78,PSY106 clump 25C,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
