Time [s],Index,X Coord [µm],Y Coord [µm],Z Coord [µm],Ti ZDrive [µm],NIDAQ Piezo Z (name: Piezo Z) [µm],PFS Offset,Camera Temperature [°C],Exposure Time [ms],PFS Status
15.3205,349,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.364,350,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.4075,351,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.451,352,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.4945,353,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.538,354,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.5815,355,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.625,356,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.6685,357,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.7119,358,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.7554,359,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.7989,360,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.8424,361,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.8859,362,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.9294,363,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
15.9729,364,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
16.0164,365,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
16.0599,366,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.1034,367,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.1469,368,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.1904,369,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.2339,370,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.2774,371,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.3209,372,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.3644,373,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.4079,374,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.4514,375,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.4949,376,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.5384,377,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.5819,378,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.6253,379,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.6688,380,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.7123,381,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.7558,382,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.7993,383,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.8428,384,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.8863,385,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.9298,386,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
16.9733,387,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
17.0168,388,6917.8,-177.2,2757.5,2807.5,50,8159,-70,20,1
17.0603,389,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.1038,390,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.1473,391,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.1908,392,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.2343,393,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.2778,394,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.3213,395,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.3648,396,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.4083,397,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.4518,398,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.4952,399,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.5387,400,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.6188,401,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.6623,402,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.7058,403,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.7493,404,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.7928,405,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.8363,406,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.8798,407,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.9233,408,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
17.9668,409,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
18.0103,410,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
18.0537,411,6917.8,-177.2,2757.525,2807.525,50,8159,-70,20,1
18.0972,412,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.1407,413,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.1842,414,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.2277,415,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.2712,416,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.3147,417,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.3582,418,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.4017,419,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.4452,420,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.4887,421,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.5322,422,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.5757,423,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.6192,424,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.6627,425,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.7062,426,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.7497,427,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.7932,428,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.8367,429,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.8802,430,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.9236,431,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
18.9671,432,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.0106,433,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.0541,434,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.0976,435,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.1411,436,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.1846,437,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.2281,438,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.2716,439,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.3151,440,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.3586,441,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.4021,442,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.4456,443,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.4891,444,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.5326,445,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.5761,446,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.6196,447,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.6631,448,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.7066,449,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.7501,450,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.7935,451,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.837,452,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.8805,453,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.924,454,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
19.9675,455,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.011,456,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.0545,457,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.098,458,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.1415,459,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.185,460,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.2285,461,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.272,462,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.3155,463,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.359,464,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.4025,465,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.446,466,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.4895,467,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.533,468,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.5765,469,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.62,470,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.6635,471,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.7069,472,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.7504,473,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.7939,474,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.8374,475,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.8809,476,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.9244,477,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
20.9679,478,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.0114,479,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.0549,480,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.135,481,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.1785,482,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.222,483,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.2655,484,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.309,485,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.3525,486,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.396,487,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.4394,488,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.4829,489,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.5264,490,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.5699,491,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.6134,492,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.6569,493,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.7004,494,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.7439,495,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.7874,496,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.8309,497,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.8744,498,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.9179,499,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
21.9614,500,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
22.0049,501,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
22.0484,502,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
22.0919,503,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.1354,504,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.1789,505,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.2224,506,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.2659,507,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.3093,508,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.3528,509,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.3963,510,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.4398,511,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.4833,512,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.5268,513,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.5703,514,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.6138,515,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.6573,516,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.7008,517,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.7443,518,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.7878,519,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.8313,520,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.8748,521,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.9183,522,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
22.9618,523,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
23.0053,524,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
23.0488,525,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
23.0923,526,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.1358,527,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.1792,528,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.2227,529,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.2662,530,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.3097,531,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.3532,532,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.3967,533,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.4402,534,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.4837,535,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.5272,536,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.5707,537,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.6142,538,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.6577,539,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.7012,540,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.7447,541,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.7882,542,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.8317,543,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.8752,544,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.9187,545,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
23.9622,546,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
24.0057,547,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
24.0492,548,6917.8,-177.2,2757.55,2807.55,50,8159,-70,20,1
24.0926,549,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.1361,550,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.1796,551,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.2231,552,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.2666,553,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.3101,554,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.3536,555,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.3971,556,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.4406,557,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.4841,558,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.5276,559,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.5711,560,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.6512,561,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.6947,562,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.7382,563,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.7817,564,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.8251,565,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.8686,566,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.9121,567,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.9556,568,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
24.9991,569,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
25.0426,570,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
25.0861,571,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.1296,572,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.1731,573,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.2166,574,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.2601,575,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.3036,576,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.3471,577,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.3906,578,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.4341,579,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.4776,580,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.5211,581,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.5646,582,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.6081,583,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.6516,584,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.6951,585,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.7385,586,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.782,587,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.8255,588,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.869,589,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.9125,590,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.956,591,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
25.9995,592,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.043,593,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.0865,594,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.13,595,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.1735,596,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.217,597,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.2605,598,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.304,599,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.3475,600,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.391,601,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.4345,602,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.478,603,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.5215,604,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.565,605,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.6084,606,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.6519,607,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.6954,608,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.7389,609,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.7824,610,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.8259,611,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.8694,612,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.9129,613,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.9564,614,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
26.9999,615,6917.8,-177.2,2757.575,2807.575,50,8159,-70,20,1
27.0434,616,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.0869,617,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.1304,618,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.1739,619,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.2174,620,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.2609,621,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.3044,622,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.3479,623,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.3914,624,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.4349,625,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.4783,626,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.5218,627,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.5653,628,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.6088,629,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.6523,630,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.6958,631,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.7393,632,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.7828,633,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.8263,634,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.8698,635,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.9133,636,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
27.9568,637,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.0003,638,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.0438,639,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.0873,640,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.1679,641,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.2114,642,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.2549,643,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.2984,644,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.3419,645,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.3854,646,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.4289,647,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.4723,648,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.5158,649,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.5593,650,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.6028,651,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.6463,652,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.6898,653,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.7333,654,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.7768,655,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.8203,656,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.8638,657,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.9073,658,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.9508,659,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
28.9943,660,6917.8,-177.2,2757.625,2807.625,50,8159,-70,20,1
29.0378,661,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.0813,662,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.1248,663,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.1683,664,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.2118,665,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.2553,666,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.2988,667,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.3423,668,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.3857,669,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.4292,670,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.4727,671,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.5162,672,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.5597,673,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.6032,674,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.6467,675,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.6902,676,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.7337,677,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.7772,678,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.8207,679,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.8642,680,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.9077,681,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.9512,682,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
29.9947,683,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.0382,684,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.0817,685,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.1252,686,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.1687,687,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.2122,688,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.2556,689,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.2991,690,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.3426,691,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.3861,692,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.4296,693,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.4731,694,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.5166,695,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.5601,696,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.6036,697,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.6471,698,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.6906,699,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.7341,700,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.7776,701,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.8211,702,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.8646,703,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
30.9081,704,6917.8,-177.2,2757.6,2807.6,50,8159,-70,20,1
